Gene_id	Ascl1_2h_1	Ascl1_2h_2	Ascl1_2h_3	Ascl1_4h_1	Ascl1_4h_2	Ascl1_4h_3	Ascl1_6h_1	Ascl1_6h_2	Ascl1_6h_3	Empty_2h_1	Empty_2h_2	Empty_2h_3	Empty_4h_1	Empty_4h_2	Empty_4h_3	Empty_6h_2	Empty_6h_3
Clvs1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clvs2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Clybl	0	0	0	0	3	0	0	0	0	0	0	2	1	0	0	0	4
Cma1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cma2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cmah	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cmas	1	0	0	0	0	0	0	0	0	2	39	13	29	4	10	3	3
Cmbl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cmc1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4
Cmc2	0	0	0	0	0	0	0	0	0	1	16	9	14	4	8	2	1
Cmc4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Cmip	0	2	0	0	0	0	0	0	0	5	13	33	22	2	10	6	4
Cmklr1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Cmpk1	0	0	0	0	0	0	0	0	0	0	15	3	14	1	2	0	0
Cmpk2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cmss1	0	0	0	0	0	0	0	0	0	0	7	5	9	0	1	1	4
Cmtm1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cmtm2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cmtm2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cmtm3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cmtm4	0	0	0	0	0	0	0	0	0	0	74	23	50	9	21	1	9
Cmtm5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cmtm6	0	0	0	0	0	0	0	0	0	0	6	1	7	0	2	0	0
Cmtm7	0	0	0	0	0	0	0	0	0	0	0	2	3	2	1	0	2
Cmtm8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cmtr1	1	0	0	0	0	0	0	0	0	0	29	5	18	1	8	2	14
Cmtr2	0	0	0	0	0	0	0	0	0	0	0	6	17	0	0	0	5
Cmya5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnbd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Cnbp	0	0	0	0	0	0	0	0	13	8	85	52	86	13	22	7	79
Cndp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cndp2	1	0	0	0	0	0	0	0	0	0	4	1	3	0	0	0	0
Cnep1r1	0	0	0	0	0	0	0	0	0	0	6	6	13	0	4	1	4
Cnfn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnga1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnga2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnga3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Cnga4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cngb1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
Cngb3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnih1	0	0	8	0	0	5	0	0	0	2	16	8	21	9	4	9	0
Cnih2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Cnih3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnih4	0	0	0	0	0	0	0	0	0	0	18	23	112	8	27	4	14
Cnksr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnksr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnksr3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Cnmd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnn1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
Cnn2	0	0	0	0	0	0	0	0	0	1	2	0	17	3	4	0	0
Cnn2-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnn3	0	0	0	0	0	0	0	0	0	0	19	10	23	2	14	0	35
Cnnm1	0	0	0	0	0	0	0	0	0	2	0	1	2	0	1	0	1
Cnnm2	0	0	0	0	0	0	0	0	0	0	8	0	3	0	4	0	6
Cnnm3	0	0	0	0	0	0	0	0	0	0	11	17	25	2	9	0	2
Cnnm4	0	0	0	0	0	4	0	0	0	0	0	1	12	1	1	0	4
Cnot1	0	0	0	0	0	1	0	4	5	17	42	11	47	5	11	2	2
Cnot10	0	0	0	0	0	0	0	1	0	0	22	6	20	0	3	0	13
Cnot11	0	0	0	0	5	0	0	2	1	0	37	12	37	10	15	3	27
Cnot2	0	5	0	0	0	7	0	0	0	13	11	23	28	2	3	1	11
Cnot3	1	1	0	0	0	0	0	0	0	23	116	100	99	16	22	0	17
Cnot4	0	2	0	7	3	0	0	0	0	10	52	22	37	2	10	2	4
Cnot6	1	0	5	0	6	2	0	3	0	8	94	61	146	15	38	6	45
Cnot6l	0	0	0	0	0	3	0	0	0	1	12	29	8	3	2	2	10
Cnot7	0	0	0	0	0	0	0	0	0	0	5	1	25	0	13	0	5
Cnot8	1	0	0	0	3	3	0	0	0	0	0	7	15	4	3	2	17
Cnot9	0	0	0	0	0	0	0	3	0	0	0	18	12	1	4	0	16
Cnp	0	0	0	0	0	0	0	0	0	0	0	0	7	2	2	0	0
Cnppd1	0	0	0	0	0	0	0	0	1	0	2	6	24	1	2	0	7
Cnpy1	0	0	0	0	0	0	0	0	0	0	1	1	8	0	4	0	0
Cnpy2	0	0	0	0	0	0	0	0	0	0	6	2	16	2	5	2	2
Cnpy3	0	0	0	0	0	0	0	0	0	0	0	3	10	1	2	0	13
Cnpy4	1	0	0	0	0	0	0	0	0	0	1	7	2	1	0	0	2
Cnr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnrip1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Cnst	0	0	0	0	0	0	0	0	0	0	0	4	3	0	8	0	0
Cntd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Cntf	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Cntfr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5
Cntln	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
Cntn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cntn2	0	0	0	0	0	0	0	0	0	0	10	0	2	0	4	0	0
Cntn3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cntn4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Cntn5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cntn6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cntnap1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cntnap2	0	0	0	0	4	0	0	0	0	0	1	0	1	0	0	0	0
Cntnap3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cntnap4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Cntnap5a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cntnap5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cntnap5c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cntrl	0	0	0	0	0	0	0	0	1	6	0	8	4	2	4	0	0
Cntrob	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0
Cntrobos	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coa3	0	0	0	0	0	0	0	0	0	0	2	2	16	1	2	0	1
Coa4	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	5
Coa5	0	0	0	0	0	0	0	0	0	0	6	9	28	3	14	3	10
Coa6	0	0	0	0	0	0	0	0	0	0	2	4	12	2	5	0	0
Coa7	0	0	0	0	0	0	0	0	0	0	26	10	29	4	11	0	8
Coa8	0	0	0	0	0	0	0	0	0	0	0	9	13	0	3	0	22
Coasy	0	0	0	0	0	0	0	0	0	0	5	0	4	0	9	0	14
Cobl	0	0	0	0	0	1	0	0	0	6	13	21	23	3	9	2	6
Cobll1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coch	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Cog1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
Cog2	0	0	5	0	0	3	0	0	0	0	9	14	10	2	3	1	4
Cog3	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0
Cog4	0	0	0	0	0	0	0	3	2	0	44	16	32	5	11	0	1
Cog5	0	0	0	0	0	0	0	0	0	0	13	9	0	2	5	0	0
Cog6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1
Cog7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
Cog8	0	0	0	0	0	0	0	0	0	0	34	36	50	10	16	0	8
Coil	0	0	0	0	0	0	0	5	0	0	0	2	8	0	1	0	0
Col10a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col11a1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Col11a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col12a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col13a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col14a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col15a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col16a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col17a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col18a1	1	2	8	2	0	0	0	0	0	0	5	2	12	0	4	1	2
Col19a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col1a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col1a2	0	0	0	0	0	0	0	1	1	0	0	4	1	0	2	0	3
Col20a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col22a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col23a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Col24a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col25a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col26a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col27a1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Col28a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col2a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col3a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col4a1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0
Col4a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col4a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col4a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col4a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col4a6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col5a1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3
Col5a2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Col5a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col6a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col6a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col6a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col6a4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Col6a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col6a6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col7a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col8a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col8a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col9a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col9a2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Col9a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colca2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colec10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colec11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colec12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colgalt1	0	0	0	0	0	3	0	0	0	0	24	38	68	15	23	8	35
Colgalt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colq	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Commd1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1
Commd10	0	0	0	0	0	0	0	0	0	0	24	12	5	0	1	0	6
Commd1b	0	0	0	1	3	2	0	0	0	18	32	24	45	11	28	5	13
Commd2	0	0	0	0	0	2	0	0	0	0	3	5	7	0	2	0	13
Commd3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0
Commd4	0	0	0	0	0	0	0	0	0	0	0	0	16	0	3	0	9
Commd5	0	0	0	0	0	0	0	0	0	0	4	21	23	5	11	1	6
Commd6	0	0	0	0	0	0	0	0	0	0	2	4	8	1	0	0	0
Commd7	0	0	0	0	0	0	0	0	0	0	1	1	2	0	2	0	0
Commd8	0	0	0	0	0	0	0	0	0	2	3	4	4	2	3	0	0
Commd9	0	0	0	0	0	0	0	0	0	0	2	5	8	0	0	0	9
Comp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Comt	0	0	0	0	0	0	0	0	0	0	27	5	28	2	4	2	0
Comtd1	0	4	0	0	0	1	0	0	0	0	3	10	9	9	0	2	0
Cop1	1	0	0	0	0	0	0	0	0	0	66	30	75	10	24	2	13
Copa	0	0	0	0	0	2	0	0	0	8	24	17	41	4	24	3	4
Copb1	0	0	0	0	0	1	0	0	0	0	0	2	3	0	0	0	1
Copb2	0	0	0	1	0	0	0	0	0	0	23	1	22	0	3	1	1
Cope	0	0	0	0	0	1	0	0	0	8	6	20	27	6	12	1	1
Copg1	1	0	0	0	0	0	0	0	0	0	31	3	29	1	8	0	2
Copg2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8
Coprs	0	0	0	0	2	1	0	0	0	0	0	18	45	1	3	11	66
Cops2	1	0	0	0	0	0	0	0	0	3	16	12	39	3	13	0	0
Cops3	2	0	0	0	0	0	0	0	0	1	41	25	29	3	11	0	8
Cops4	0	0	0	0	0	2	0	0	1	1	39	23	41	11	22	2	17
Cops5	0	0	0	0	0	0	0	0	0	0	28	11	59	1	21	3	30
Cops6	1	0	0	0	0	0	0	0	0	0	10	6	18	0	3	1	0
Cops7a	0	0	1	0	0	1	0	0	0	0	2	17	14	0	7	0	0
Cops7b	2	0	7	0	0	0	0	0	0	1	19	9	21	6	16	2	15
Cops8	1	1	0	0	0	0	0	0	0	0	13	16	52	5	14	3	26
Cops9	0	0	0	0	0	11	0	0	0	0	17	28	15	4	8	1	5
Copz1	0	0	0	0	0	0	0	0	0	0	10	20	35	2	10	0	25
Copz2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coq10a	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4
Coq10b	0	0	0	0	0	0	0	0	0	0	11	2	6	1	1	0	1
Coq2	0	0	0	0	0	0	0	0	0	0	1	5	6	0	1	2	5
Coq3	0	0	0	1	0	0	0	0	0	0	0	3	2	0	1	0	12
Coq4	0	0	0	0	0	0	0	0	0	2	1	3	4	2	2	0	0
Coq5	0	0	0	0	0	0	0	0	0	2	8	9	23	1	7	0	16
Coq6	1	0	0	0	0	2	0	0	0	0	0	8	5	0	9	1	3
Coq7	0	0	0	0	0	0	0	0	0	1	1	2	19	0	2	0	7
Coq8a	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0
Coq8b	0	0	0	0	0	0	0	0	0	0	3	2	5	1	1	0	0
Coq9	0	0	0	0	0	0	0	2	0	0	4	23	26	4	12	0	8
Corin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coro1a	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2
Coro1b	0	0	0	0	0	0	0	0	0	0	4	4	9	1	2	0	0
Coro1c	1	0	0	0	0	0	0	0	0	0	10	21	20	2	3	5	47
Coro2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coro2b	0	0	0	0	0	0	0	0	0	0	3	20	41	2	9	0	13
Coro6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coro7	0	0	0	0	0	0	0	0	0	0	4	1	1	1	2	2	5
Cort	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Cotl1	0	0	0	0	0	0	0	0	0	0	0	2	17	1	10	2	14
Cox10	0	0	0	0	0	0	0	0	0	0	15	15	24	4	7	1	32
Cox11	0	0	0	0	0	0	0	0	0	0	3	7	10	0	4	1	6
Cox14	0	0	0	0	0	0	0	0	0	0	5	2	17	0	4	0	7
Cox15	0	0	0	0	0	0	0	0	0	0	0	0	4	2	3	0	3
Cox16	0	0	0	0	0	0	0	0	0	0	0	1	8	1	6	2	10
Cox17	0	0	0	0	0	0	0	0	0	0	2	1	9	0	1	0	6
Cox18	0	0	0	0	0	0	0	0	0	0	0	0	12	2	1	0	4
Cox19	0	0	0	0	0	0	0	0	0	0	5	3	8	3	0	0	20
Cox20	0	0	0	0	0	0	0	0	0	0	1	1	28	0	4	0	7
Cox20b	0	0	0	0	0	0	0	0	0	0	4	5	4	4	4	4	2
Cox4i1	0	0	0	0	0	0	0	0	0	0	8	26	52	4	19	0	5
Cox4i2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
Cox5a	0	0	0	0	0	2	0	0	0	0	20	28	40	4	10	3	1
Cox5b	0	0	0	0	0	0	0	0	0	0	1	8	8	1	3	0	8
Cox6a1	0	0	7	0	0	0	0	0	0	5	4	16	36	3	12	0	10
Cox6a2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Cox6b1	0	0	0	0	0	0	0	0	0	0	0	7	15	0	3	2	3
Cox6b2	0	1	0	0	0	0	0	0	0	0	0	14	32	3	7	2	21
Cox6c	0	0	0	0	0	1	0	0	0	0	2	11	25	3	8	4	20
Cox7a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cox7a2	0	0	0	0	0	0	0	0	0	1	0	17	41	3	6	0	12
Cox7a2l	0	0	0	0	0	5	0	0	0	2	46	8	34	8	12	0	9
Cox7b	0	0	0	0	0	5	0	0	0	0	9	9	35	0	7	0	17
Cox7b2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Cox7c	0	0	0	0	0	1	0	0	0	0	0	4	10	0	0	0	2
Cox7c-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cox8a	0	0	0	0	0	0	0	0	0	0	1	6	16	2	6	0	3
Cox8b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cox8c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpa1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpa2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpa3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpa4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpa5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpa6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpd	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	2
Cpe	0	0	0	0	0	0	0	0	0	0	0	5	19	2	0	0	0
Cpeb1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Cpeb1os1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpeb2	0	0	0	0	0	0	0	0	0	0	8	1	1	1	1	0	0
Cpeb3	0	0	0	0	0	0	0	0	0	0	0	3	4	0	2	0	0
Cpeb4	0	1	0	0	0	0	0	0	0	0	3	3	5	3	0	0	0
Cped1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cphx1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cplane1	2	0	0	0	0	0	0	0	0	3	20	7	13	1	5	0	14
Cplane2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cplx1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0
Cplx2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cplx3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cplx4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpm	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0
Cpn1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Cpn2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpne1	0	0	0	0	0	1	0	0	0	1	0	2	2	0	2	0	0
Cpne2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	3
Cpne3	0	0	0	0	0	0	0	0	0	0	21	17	30	1	3	5	2
Cpne4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpne5	0	0	0	0	0	0	0	0	0	2	3	8	12	0	7	1	3
Cpne6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpne7	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
Cpne8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpne9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpox	0	0	0	0	0	1	0	0	0	0	6	1	18	0	6	1	8
Cpped1	0	0	0	0	0	0	0	0	0	0	0	2	4	0	1	0	1
Cpq	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpsf1	0	1	0	0	0	0	0	0	10	0	2	7	14	4	8	3	11
Cpsf2	0	0	0	0	0	0	0	0	0	0	36	17	51	3	18	3	16
Cpsf3	0	0	0	0	0	0	0	0	0	0	3	13	17	2	0	1	2
Cpsf4	0	0	0	0	0	0	0	0	0	1	7	3	19	1	3	0	0
Cpsf4l	0	0	0	0	0	0	0	0	0	0	0	8	9	0	3	0	0
Cpsf6	2	0	0	0	0	0	0	0	3	0	98	28	96	23	25	2	12
Cpsf7	0	1	0	0	0	1	0	0	0	0	33	26	53	8	15	2	18
Cpt1a	0	0	0	0	0	0	0	0	8	0	1	15	14	6	9	0	8
Cpt1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Cpt1c	0	0	0	0	0	0	0	0	0	0	0	4	3	1	7	0	0
Cpt2	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0
Cptp	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	1	0
Cpvl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpxcr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpxm1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Cpxm2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cr1l	0	6	0	0	0	0	0	0	0	1	4	0	14	1	5	0	0
Cr2	0	0	0	0	0	0	0	0	0	1	5	1	0	0	0	0	0
Crabp1	0	0	0	0	0	0	0	0	0	0	0	4	12	1	3	0	7
Crabp2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Cracd	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Cracdl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cracr2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cracr2b	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0
Cradd	0	0	0	0	0	0	0	0	0	0	0	4	9	0	1	0	4
Cramp1	1	0	0	0	0	0	0	1	0	0	16	13	18	3	1	2	15
Crat	0	0	0	0	0	0	0	0	0	1	14	1	1	0	0	0	0
Crb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crb3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Crbn	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0
Crcp	0	0	0	0	0	0	0	0	0	0	3	2	11	1	4	0	7
Crct1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Creb1	0	0	0	4	0	3	0	0	0	2	37	19	41	4	17	5	27
Creb3	0	0	0	0	0	0	0	0	0	0	1	0	2	0	3	0	0
Creb3l1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Creb3l2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Creb3l3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Creb3l4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Creb5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Crebbp	0	9	0	0	0	0	0	0	0	0	16	8	32	4	2	2	36
Crebl2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
Crebrf	1	0	0	0	0	0	0	0	0	2	95	9	31	2	9	2	1
Crebzf	1	0	0	0	4	0	0	0	0	0	15	1	12	0	4	0	2
Creg1	0	0	0	0	0	0	0	1	0	0	50	9	12	3	5	0	7
Creg2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Creld1	0	0	0	0	0	0	0	0	0	0	13	0	7	4	3	0	2
Creld2	0	0	0	0	0	0	0	0	0	0	0	2	3	0	3	0	4
Crem	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
Crh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crhbp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crhr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crhr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crim1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Crip1	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	0	3
