gene_id	gene_name	Ascl1_ASV_REP1	Ascl1_ASV_REP2	Ascl1_ASV_REP3	Ascl1_nonInduced_REP1	Ascl1_nonInduced_REP2	Ascl1_nonInduced_REP3	Empty_ASV_REP1	Empty_ASV_REP2	Empty_ASV_REP3	Empty_nonInduced_REP1	Empty_nonInduced_REP2	Empty_nonInduced_REP3	NeuroD1_ASV_REP1	NeuroD1_ASV_REP2	NeuroD1_ASV_REP3	NeuroD1_nonInduced_REP1	NeuroD1_nonInduced_REP2	NeuroD1_nonInduced_REP3
5430419D17Rik	5430419D17Rik	0	0	0	0	0	0	0	0	0	0	0	0.007724	0	0	0	0	0	0
5430421F17Rik	5430421F17Rik	0.037945	0	0	0.011239	0.013521	0.011991	0	0.009564	0.040593	0.011966	0.011562	0	0.020061	0	0.02175	0	0	0
5430421N21Rik	5430421N21Rik	0.017164	0	0.018044	0	0	0	0.013717	0.012979	0	0	0	0	0.018434	0	0	0	0.015211	0
5430425K12Rik	5430425K12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5430427M07Rik	5430427M07Rik	0	0	0	0	0	0	0	0	0	0	0	0.026795	0	0	0	0	0	0
5430427O19Rik	5430427O19Rik	0.007215	0.006748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5430428K19Rik	5430428K19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5430431A17Rik	5430431A17Rik	0.142383	0.221931	0.199581	0.042174	0	0	0	0.035888	0.03808	0	0	0.07591	0	0.038129	0.122416	0.039257	0	0
5430434I15Rik	5430434I15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5430437J10Rik	5430437J10Rik	0	0	0.029687	0	0	0	0	0	0.022656	0	0	0	0	0	0	0	0	0
5430440P10Rik	5430440P10Rik	0	0.094741	0	0	0	0	0	0.025534	0.054186	0	0.061735	0.027005	0	0	0	0	0	0.114584
5530400C23Rik	5530400C23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5530401A14Rik	5530401A14Rik	0	0	0	0	0	0	0.013018	0	0	0	0	0	0	0	0	0	0.014435	0
5530601H04Rik	5530601H04Rik	0.891424	0.771149	0.648194	0.785517	1.040282	0.894386	0.890522	0.898751	0.840385	0.948712	1.059319	1.003982	1.048603	0.907133	1.053825	1.253482	1.092829	0.976778
5730403I07Rik	5730403I07Rik	0.014523	0.013583	0	0	0.015525	0	0.011607	0.010982	0.011653	0	0	0.023229	0.023035	0.046672	0.012487	0.024026	0.012871	0.036962
5730405O15Rik	5730405O15Rik	0.203031	0.227854	0.256134	0.505156	0.564303	0.269469	0.324521	0.30705	0.195479	0.307312	0.408305	0.519576	0.386422	0.424092	0.593503	0.503812	0.611762	0.103342
5730408K05Rik	5730408K05Rik	9.265488	16.427844	10.349535	21.955454	15.682581	19.946741	35.173229	32.695739	31.749496	29.035004	30.87908	20.994339	25.870313	32.876617	40.162775	26.025522	22.580935	23.416622
5730409E04Rik	5730409E04Rik	2.661086	2.712065	2.756313	1.499956	2.325561	2.296849	2.349074	2.259991	2.557589	1.935036	1.86978	1.874012	2.189283	2.704258	1.9379	1.881308	1.92764	1.980206
5730412P04Rik	5730412P04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5730416F02Rik	5730416F02Rik	0	0.043044	0	0	0	0	0.036783	0	0	0	0	0	0	0	0	0	0	0
5730420D15Rik	5730420D15Rik	0.028487	0.18649	0.059896	0.172631	0.030452	0.297069	0.113833	0.064622	0.045712	0.215593	0.156242	0.113907	0.158136	0.091544	0.097969	0.229562	0.201965	0.096665
5730422E09Rik	5730422E09Rik	0.035312	0.066049	0.018562	0.047067	0.094372	0.066953	0.098774	0.026702	0.056664	0.016703	0.096838	0.02824	0.028003	0.070923	0.04554	0.043813	0	0
5730435O14Rik	5730435O14Rik	0.28192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5730455P16Rik	5730455P16Rik	3.053727	2.573693	2.855064	3.008486	2.767667	3.169625	2.479095	2.263484	2.585692	2.66621	2.874198	2.625517	2.775848	2.380594	2.412759	1.891924	2.818586	1.899393
5730457N03Rik	5730457N03Rik	1.571762	1.424569	1.142387	0.103457	0.197062	0.128771	0.085293	0.080701	0.062276	0.073428	0.062082	0.054313	0.215436	0.194866	0.208542	0.032101	0.077385	0.024692
5730460C07Rik	5730460C07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5730480H06Rik	5730480H06Rik	0.313529	0.293218	0.292987	0.154779	0.242061	0.11559	0.139205	0.131711	0.251556	0.230691	0.270678	0.153227	0.248637	0.15393	0.299514	0.331374	0.154364	0.16254
5730488B01Rik	5730488B01Rik	0	0	0	0	0	0	0	0	0	0	0	0.010037	0.009953	0	0	0	0	0
5730507C01Rik	5730507C01Rik	3.075975	2.876703	2.965987	4.648691	4.471469	5.268848	4.320631	4.54616	4.559826	5.46395	6.186776	5.413664	6.261312	6.502838	6.397945	5.663899	6.123145	4.408338
5730508B09Rik	5730508B09Rik	1.032352	0.768802	0.763732	0.815419	1.103582	1.123684	0.977832	0.925188	0.828293	0.868107	0.786404	0.871455	1.243185	1.474448	1.199881	0.490208	0.897947	0.713589
5730522E02Rik	5730522E02Rik	0	0	0.021412	0	0	0	0.016277	0	0.016341	0	0	0	0	0.016363	0	0	0	0
5730559C18Rik	5730559C18Rik	30.40654	29.496068	29.062839	25.43032	29.412196	24.095681	21.569792	20.642134	24.967089	18.403238	22.437937	21.651377	20.549677	18.24593	18.826193	14.433833	20.467325	12.476372
5830411N06Rik	5830411N06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5830415F09Rik	5830415F09Rik	12.853976	12.465111	11.392743	17.150601	17.102104	17.303909	14.381887	14.116018	14.866873	15.583566	18.293798	17.127297	15.353053	15.076987	14.961946	15.801054	17.805689	13.957531
5830416I19Rik	5830416I19Rik	0	0.020328	0	0	0	0	0	0	0	0	0	0	0	0	0.009344	0	0	0
5830416P10Rik	5830416P10Rik	0.035911	0.028787	0.03236	0.036469	0.027421	0.024317	0.0246	0.034913	0.016464	0.048532	0.023448	0.012308	0.036615	0.08243	0.083804	0.02546	0.059104	0.008704
5830417I10Rik	5830417I10Rik	21.105303	17.321458	18.371125	15.770114	18.289544	16.706121	10.331254	10.730151	12.114281	16.525079	15.198303	14.904475	12.502317	10.421674	10.862238	9.334215	13.985639	8.162804
5830418P13Rik	5830418P13Rik	0.191851	0.126212	0.211563	0.071529	0.144378	0.064634	0.182274	0.15265	0.199706	0.152301	0.074253	0.042916	0.107642	0.140118	0.104411	0.055936	0.083229	0.046004
5830428M24Rik	5830428M24Rik	0	0	0	0	0.035135	0	0	0	0	0	0	0.052972	0.026264	0	0	0	0	0
5830432E09Rik	5830432E09Rik	0	0	0	0	0	0	0	0	0.033365	0	0	0	0	0	0	0	0.018427	0
5830444B04Rik	5830444B04Rik	0	0.120122	0	0.026979	0.076908	0.092754	0	0.008571	0.011455	0.013896	0	0.017542	0.091442	0.050464	0	0.037403	0.05537	0
5830454E08Rik	5830454E08Rik	0.262334	0.294407	0.441264	0.652707	0.841304	0.397918	0.125793	0.317388	0.505152	0.297806	0.719408	0.29371	0.416076	0.421511	0.405984	0.303786	0.371977	0.356071
5830473C10Rik	5830473C10Rik	0	0.0243	0	0	0	0	0.020765	0.019647	0.031271	0	0	0	0.010303	0	0	0	0	0.022042
5930403L14Rik	5930403L14Rik	0.047662	0.035659	0.045096	0.038117	0.045856	0.072295	0.019046	0.007208	0.011472	0.027053	0.047925	0.034304	0.049136	0.034462	0.012293	0.027597	0.050687	0.028303
5930412G12Rik	5930412G12Rik	0.33608	0.303082	0.189278	0.213314	0.179634	0.170685	0.201444	0.254132	0.337061	0.079484	0.120691	0.191978	0.180853	0.23143	0.227033	0.10921	0.07446	0.091641
5930430L01Rik	5930430L01Rik	0.218346	0.175029	0.172159	0.138587	0.200067	0.103498	0.099714	0.082553	0.07508	0.154919	0.099796	0.106016	0.148418	0.169151	0.154204	0.06874	0.082929	0.046307
5930438M14Rik	5930438M14Rik	0	0	0.012423	0	0.012632	0.011202	0.009444	0.008935	0	0	0.010802	0.00945	0	0.009493	0	0	0	0
6030407O03Rik	6030407O03Rik	0.033354	0.062387	0	0	0.017828	0	0	0	0	0	0	0	0	0	0.043015	0	0	0
6030408B16Rik	6030408B16Rik	0.060259	0.098622	0.110862	0.013386	0.016104	0.028563	0.072238	0.068348	0.072522	0.042754	0	0.024095	0.059734	0.024206	0.051809	0.037382	0.026701	0.051119
6030419C18Rik	6030419C18Rik	1.5747	1.434267	1.713052	0.985576	1.258854	0.908691	0.623771	0.403813	0.58228	0.725414	0.95129	0.832242	1.911175	1.848134	1.754153	0.679573	0.995072	0.731816
6030440G07Rik	6030440G07Rik	0	0	0	0	0.032816	0	0	0.023202	0	0	0	0.024575	0	0	0	0	0	0
6030443J06Rik	6030443J06Rik	0.114283	0.041564	0.106796	0.15797	0.135743	0.06621	0.071038	0.081616	0.050941	0.144152	0.133487	0.101549	0.13091	0.076511	0.114633	0.136543	0.073147	0.032316
6030458C11Rik	6030458C11Rik	20.343216	19.049583	19.207423	22.399442	25.17624	23.88729	15.10241	15.671007	16.976849	18.76472	21.788937	20.958816	17.080005	16.657563	14.901084	14.782609	20.661839	11.491728
6030466F02Rik	6030466F02Rik	0.021846	0	0	0	0.023354	0	0	0	0	0	0	0	0.017325	0	0.018783	0	0	0.018533
6030468B19Rik	6030468B19Rik	0.031239	0	0.098525	0	0	0	0	0	0	0	0	0	0.024774	0	0	0	0	0
6030469F06Rik	6030469F06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6030471H07Rik	6030471H07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6030498E09Rik	6030498E09Rik	0	0.0259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6230400D17Rik	6230400D17Rik	0.740797	0.692805	0.648995	0.466275	0.362959	0.292622	0.468697	0.256742	0.544837	0.350402	0.338585	0.370267	0.342692	0.272775	0.265381	0.331907	0.355609	0.471326
6330403A02Rik	6330403A02Rik	0.176351	0.287662	0.327677	0.145772	0.109604	0.15552	0.108162	0.055821	0.082263	0.093115	0.059983	0.065596	0.042281	0.032948	0.035261	0.033923	0.087229	0.048708
6330403K07Rik	6330403K07Rik	1.535083	1.345908	1.351576	0.426273	0.553838	0.636691	0.7821	0.91411	1.123882	0.762411	0.561295	0.506398	0.623898	0.462474	0.659908	0.587257	0.561173	0.50462
6330407A03Rik	6330407A03Rik	0.032475	0	0	0	0	0	0	0.012278	0	0	0	0	0	0	0	0	0	0
6330408A02Rik	6330408A02Rik	2.948257	2.742288	2.599293	1.128079	1.366026	1.156011	1.134723	0.966491	1.233296	1.279981	1.191008	1.14215	1.404153	1.241328	1.279686	0.780673	1.251642	0.814797
6330409D20Rik	6330409D20Rik	0.506595	0.390169	0.281954	0.07944	0.222991	0.084752	0.16671	0.180268	0	0.028191	0.054481	0	0.070896	0.119703	0.204967	0	0.052818	0.202238
6330410L21Rik	6330410L21Rik	0.10721	0.073527	0.097681	0.603354	0.748766	0.751921	0.159938	0.091877	0.212178	0.588248	0.607606	0.651605	0.855871	1.111401	0.903321	0.472953	0.44972	0.406237
6330415B21Rik	6330415B21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011642	0
6330415G19Rik	6330415G19Rik	0.3262	0.28315	0.243407	0.128901	0.123838	0.223866	0.150269	0.251704	0.205986	0.224456	0.206053	0.221582	0.310087	0.588669	0.505907	0.1243	0.133175	0.142721
6330416G13Rik	6330416G13Rik	3.099347	2.583655	2.405525	2.516068	2.724183	2.372364	2.067199	2.193161	2.621796	1.534789	2.595305	2.39904	2.548898	2.588341	2.243628	2.006593	2.658534	1.707387
6330418K02Rik	6330418K02Rik	1.269848	1.005467	1.321434	1.630127	1.856504	1.742776	1.297555	1.144407	1.105185	1.987031	1.440373	1.487562	1.788876	1.296451	1.578897	1.204911	0.755974	1.513872
6330549D23Rik	6330549D23Rik	0.147603	0.186807	0.043915	0.140096	0.237068	0.148415	0.125783	0.106924	0.141867	0.128053	0.209349	0.167325	0.122749	0.151454	0.126293	0.123184	0.146695	0.120849
6430411K18Rik	6430411K18Rik	0	0.090856	0	0	0	0	0	0.040805	0	0	0.032121	0	0	0.017096	0	0	0.063715	0
6430503K07Rik	6430503K07Rik	0.085934	0.160734	0	0.229083	0	0	0	0	0	0.081295	0	0	0	0	0	0	0	0
6430531B16Rik	6430531B16Rik	1.334478	1.221472	1.731271	0.958744	1.09268	0.69985	0.930353	0.987614	0.956795	0.510346	0.908408	0.885553	1.55364	1.459882	1.049695	0.328796	0.780039	0.891202
6430548M08Rik	6430548M08Rik	2.025062	1.969408	1.82385	0.147867	0.177886	0.127416	0.136901	0.236383	0.117805	0.096347	0.058062	0.054796	0.228995	0.204463	0.2624	0.068999	0.149172	0.024911
6430550D23Rik	6430550D23Rik	0.111561	0.104333	0.134038	0.056647	0.083223	0.036902	0.076421	0.096409	0.131578	0.018412	0.088956	0.015565	0.075832	0.025608	0.083668	0.05273	0.056496	0.02704
6430562O15Rik	6430562O15Rik	0.071032	0.066519	0.111754	0.031432	0.189684	0.050345	0.084896	0.013357	0.099559	0.083325	0.113343	0.127927	0.056561	0.070947	0.182767	0.131881	0.078518	0.044837
6430571L13Rik	6430571L13Rik	0.202255	0.252203	0.236255	0.269585	0.204198	0.18109	0.19756	0.118952	0.162276	0.191336	0.184884	0.125803	0.24059	0.18957	0.212535	0.083648	0.1892	0.27643
6430573F11Rik	6430573F11Rik	1.248145	1.336235	1.484818	0.408615	0.474015	0.529357	0.800629	0.670596	0.76425	0.574845	0.330273	0.315209	0.638168	0.686086	0.705997	0.421112	0.494847	0.487619
6430584L05Rik	6430584L05Rik	0	0	0	0	0	0	0	0	0	0	0	0.007131	0	0	0	0	0	0
6430706D22Rik	6430706D22Rik	44.305974	39.297342	36.914634	33.062387	33.941531	36.756172	31.55793	28.161262	34.000468	26.100033	37.90914	36.49656	32.29917	29.992553	32.146041	27.038149	35.30423	23.204035
6430710C18Rik	6430710C18Rik	0	0	0	0	0	0	0	0	0	0.032325	0.031235	0	0	0.027451	0.029378	0	0	0
6530402F18Rik	6530402F18Rik	0.057594	0.029924	0.037042	0.028403	0.047862	0	0.015343	0.009678	0.030807	0.018162	0	0.020471	0.030449	0	0.011004	0.010586	0.005959	0
6530403H02Rik	6530403H02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6530411M01Rik	6530411M01Rik	0.026694	0	0.084189	0.04744	0	0	0.042667	0.020185	0.021417	0.151515	0	0.021347	0	0.021445	0.068851	0	0	0
6720468P15Rik	6720468P15Rik	0	0	0.018715	0	0	0	0.018948	0.035855	0.019022	0	0.086689	0	0.018802	0	0	0.019611	0.021011	0
6720483E21Rik	6720483E21Rik	0	0	0	0	0.031783	0.056372	0.047522	0	0	0	0.027178	0	0.094311	0	0.051124	0	0.026348	0.050443
6720489N17Rik	6720489N17Rik	3.368666	3.119154	2.849281	1.83898	1.875812	2.31046	2.703106	2.637361	2.83316	2.807668	2.22278	2.130929	3.431681	3.697692	3.772782	2.925025	2.649401	2.379899
6820408C15Rik	6820408C15Rik	0.42119	0.337384	0.132741	0.09617	0.140768	0.035668	0.204568	0.136395	0.173668	0.068256	0.120372	0.135397	0.15702	0.136018	0.190797	0.16412	0.033343	0.153018
6820431F20Rik	6820431F20Rik	49.853679	51.628851	43.865314	33.170108	34.95513	43.543737	39.931293	28.500417	38.014714	43.901076	41.626411	35.905434	35.549257	35.502387	44.489738	30.184384	32.324855	18.761482
7420426K07Rik	7420426K07Rik	0.020627	0.038581	0	0	0	0	0	0	0	0	0.056566	0	0.016358	0.016571	0.017734	0	0	0
7420461P10Rik	7420461P10Rik	0	0	0	0	0	0.049942	0	0	0	0	0	0	0	0	0.045293	0	0	0
7420700N18Rik	7420700N18Rik	0	0	0	0	0	0	0	0	0.013771	0	0	0	0	0	0	0	0	0
7420701I03Rik	7420701I03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7530416G11Rik	7530416G11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7630403G23Rik	7630403G23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8030411F24Rik	8030411F24Rik	0.147385	0.137837	0.154945	0.065483	0	0	0.058895	0.222895	0.177379	0	0	0	0	0.059204	0.063359	0	0.130616	0.062515
8030423F21Rik	8030423F21Rik	0.009949	0.083736	0.041835	0.026521	0.02127	0.018863	0.007951	0.007523	0.007982	0	0.018188	0.007956	0.015779	0	0.017107	0.016458	0	0.016879
8030423J24Rik	8030423J24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8030442B05Rik	8030442B05Rik	0.065985	0.030855	0.034685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8030443G20Rik	8030443G20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065529	0	0
8030451O07Rik	8030451O07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8030455M16Rik	8030455M16Rik	0.039672	0	0	0.035252	0	0	0	0	0	0	0.036265	0	0	0	0	0	0.035158	0
8030462N17Rik	8030462N17Rik	19.383286	15.997159	16.437625	17.158655	18.25062	18.801504	13.331082	12.335543	15.361919	15.309044	17.740879	16.728695	16.634078	14.345632	15.064604	14.526865	17.488972	8.845018
8430408G22Rik	8430408G22Rik	0.387871	0.29515	0.433251	0.043204	0.051975	0	0.019429	0.07353	0.019505	0	0	0	0	0.019476	0.041685	0	0	0.020623
8430419L09Rik	8430419L09Rik	2.665671	1.955278	2.184224	2.955082	3.191828	2.675768	1.383702	1.398134	1.541167	1.940768	3.123542	2.837151	2.963673	2.540481	2.937848	1.777981	2.443429	1.247068
8430422H06Rik	8430422H06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8430423G03Rik	8430423G03Rik	0	0.062186	0	0	0	0.063038	0.106283	0.05028	0	0	0	0	0.105463	0.05342	0.057169	0.110001	0	0
8430426J06Rik	8430426J06Rik	0	0	0	0	0	0	0	0	0	0.085409	0.041264	0	0	0	0.077623	0	0	0
8430429K09Rik	8430429K09Rik	1.924156	1.131873	2.111309	0.746851	0.610224	0.841952	0.920689	1.074302	0.856855	0.780035	0.754132	0.728348	0.927778	0.912446	0.634663	0.497228	0.561731	0.641814
8430430B14Rik	8430430B14Rik	0.139065	0	0	0.988586	3.270533	2.109392	1.667096	0.736094	0.446308	3.946734	2.542425	2.446684	0.661695	0.558616	1.076075	2.300561	0.985939	2.831335
8430431K14Rik	8430431K14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8430436N08Rik	8430436N08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8430437L04Rik	8430437L04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016223	0
9030025P20Rik	9030025P20Rik	6.039555	7.388452	6.617102	5.665938	5.820175	6.100415	5.42826	4.684562	5.457763	5.507626	5.480063	5.229596	6.572628	6.911598	7.676056	4.451191	6.268966	5.074068
9030204H09Rik	9030204H09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9030404E10Rik	9030404E10Rik	0.080916	0	0.028355	0.071902	0	0.05114	0.107779	0.081581	0.021641	0.229643	0.024655	0.19413	0.042779	0.043338	0.046379	0.178479	0.047806	0.068643
9030612E09Rik	9030612E09Rik	0.015996	0.02992	0.016817	0.014214	0	0	0	0	0.038503	0	0.014622	0.012793	0	0	0	0	0	0.01357
9030617O03Rik	9030617O03Rik	0.58175	0.462859	0.611589	2.414966	2.691759	2.247203	1.117217	0.886362	1.079814	1.938524	2.127137	2.194243	0.798743	0.690591	0.865966	1.07012	1.223487	1.075413
9030619P08Rik	9030619P08Rik	0	0	0	0	0	0	0	0.064445	0	0	0	0	0	0	0	0	0	0
9030624G23Rik	9030624G23Rik	1.679121	1.234696	1.185815	1.514843	1.767573	1.774116	1.178037	1.405383	1.748298	1.636976	1.652072	1.711841	1.961805	1.997729	2.10487	1.431295	1.692536	0.967747
9030624J02Rik	9030624J02Rik	29.364733	24.866652	28.002063	22.963892	27.218692	24.580646	15.831747	15.872997	18.039865	19.130095	21.917584	21.916664	19.378108	16.995417	16.918136	16.102681	21.675979	13.540327
9030625G05Rik	9030625G05Rik	0	0	0	0	0	0	0	0.122704	0	0	0	0.025954	0	0.026073	0	0	0	0
9130008F23Rik	9130008F23Rik	4.796552	5.550245	4.572509	1.589298	1.549839	1.374447	3.670929	3.124941	3.609275	2.179077	1.548229	1.43033	2.675551	2.39482	2.854127	2.129435	1.681105	1.896579
9130011E15Rik	9130011E15Rik	14.330984	13.548848	14.069189	18.345998	19.478918	18.859268	12.773506	11.849271	13.357113	18.597382	18.434888	17.449077	13.915359	12.243691	12.220465	14.400937	19.206519	13.509033
9130015A21Rik	9130015A21Rik	0	0.080905	0	0.076872	0.092478	0.164025	0.069137	0.196245	0.0307	0.081839	0	0.138365	0	0.0695	0.032898	0.071556	0.076666	0
9130015L21Rik	9130015L21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9130019O22Rik	9130019O22Rik	1.595384	1.307668	1.460098	1.193962	1.366391	1.051867	0.826346	0.778711	0.914005	0.946178	1.094333	1.233973	1.368462	1.21467	1.262786	0.836975	1.011383	0.943303
9130019P16Rik	9130019P16Rik	0.008888	0.018564	0	0.011018	0.006861	0	0	0.007716	0.005208	0.032008	0.022327	0.00618	0.00518	0.00668	0.022211	0.032022	0.011819	0
9130023H24Rik	9130023H24Rik	0.818904	0.901971	0.906653	0.287364	0.363936	0.551337	0.531345	0.464029	0.432122	0.323745	0.37777	0.327944	0.485783	0.600471	0.523366	0.276307	0.262707	0.1805
9130024F11Rik	9130024F11Rik	0.301079	0.243885	0.195464	0.072694	0.071552	0.056404	0.077267	0.039366	0.077571	0.105534	0.067983	0.017843	0.123854	0.077673	0.198219	0.03691	0.112045	0.025236
9130204L05Rik	9130204L05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9130209A04Rik	9130209A04Rik	0	0	0	0	0	0	0.048526	0	0	0	0	0	0	0	0	0	0	0
9130221F21Rik	9130221F21Rik	0	0.01016	0	0	0	0	0	0	0	0	0	0	0	0	0.00934	0	0	0
9130221H12Rik	9130221H12Rik	3.936819	4.090232	3.226611	3.058865	2.925844	3.725573	2.419676	2.676868	2.656141	3.885744	3.679973	3.895166	3.467926	3.576107	3.637422	2.373671	3.705261	2.739063
9130227L01Rik	9130227L01Rik	0.01562	0	0	0	0	0	0	0	0	0	0	0	0	0.012549	0	0	0	0
9130230L23Rik	9130230L23Rik	0.064451	0	0	0.03818	0.137795	0.020367	0.034339	0	0.051711	0.040647	0.019638	0.068723	0.017037	0.034519	0.055413	0.07108	0	0.018225
9130401M01Rik	9130401M01Rik	65.838898	71.108044	67.802326	95.153709	92.779375	93.961153	86.204919	83.412548	86.073356	81.874222	93.483145	94.082332	93.702446	96.163847	89.712284	98.846706	97.217224	100.982734
9130409I23Rik	9130409I23Rik	0.015695	0.029357	0.016501	0.013947	0.016778	0.059519	0.012544	0.011868	0	0	0.028695	0	0.037341	0.025219	0	0.012983	0.041729	0
9130409J20Rik	9130409J20Rik	0	0	0	0	0	0	0	0	0.021846	0	0.057599	0	0	0	0	0	0	0
9230009I02Rik	9230009I02Rik	0	0	0	0	0.030723	0	0	0	0	0	0	0	0	0	0	0	0	0
9230102K24Rik	9230102K24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9230102O04Rik	9230102O04Rik	0	0.099345	0	0	0	0	0	0	0.042615	0	0	0	0	0.085341	0	0	0	0
9230104L09Rik	9230104L09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9230105E05Rik	9230105E05Rik	0.012933	0	0	0.011492	0.041476	0	0	0.019559	0.010377	0.036705	0.118223	0.010343	0.010256	0	0.066717	0.010698	0.045846	0
9230110C19Rik	9230110C19Rik	6.803839	6.651473	6.747567	2.860232	3.276071	2.941871	4.913833	4.882478	5.335245	2.6439	2.554739	2.95949	3.118153	3.344701	3.463434	2.678388	2.630516	2.305471
9230110F15Rik	9230110F15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9230112D13Rik	9230112D13Rik	0.048989	0	0	0	0	0	0.039151	0	0	0	0.089563	0	0	0	0	0	0	0
9230112J17Rik	9230112J17Rik	0	0	0	0	0	0	0	0	0	0	0.011351	0	0	0.009976	0	0	0	0
9230114K14Rik	9230114K14Rik	1.675484	1.864789	1.99434	0.787482	1.243401	0.695744	1.184102	1.162235	1.210981	1.296845	0.949326	0.741935	1.010254	1.134696	1.226234	0.687212	1.01853	0.693056
9230116L04Rik	9230116L04Rik	0.179305	0.038465	0.112308	0	0.122983	0.056072	0.074196	0.016326	0.065555	0.023834	0	0.03241	0.046184	0	0.021342	0.04758	0.03739	0.01964
9230116N13Rik	9230116N13Rik	0.672212	0.667954	0.868642	0.883544	0.823383	0.942512	0.895372	0.8154	0.853985	1.126112	0.998512	1.119919	1.188319	1.293813	1.34854	1.274214	0.980398	1.033583
9230117E06Rik	9230117E06Rik	0.206105	0.096376	0.541691	0.366289	0.660977	0.293088	0.329434	0.155849	0.165365	0.292467	0.376806	0.247238	0.326893	0.165582	0.177202	0	0.091327	0.699374
9330020H09Rik	9330020H09Rik	0.716243	0.707902	0.616076	0.571361	0.469839	0.570989	0.656976	0.535443	0.803228	0.56978	0.476165	0.624864	0.464728	0.555803	0.496841	0.451063	0.360652	0.600701
9330102E08Rik	9330102E08Rik	0.186967	0.141229	0.143638	0.140579	0.199867	0.190883	0.097699	0.076126	0.126932	0.156465	0.256363	0.201278	0.336458	0.294636	0.241122	0.12491	0.235795	0.091505
9330111N05Rik	9330111N05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9330117O12Rik	9330117O12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9330133O14Rik	9330133O14Rik	2.169942	2.203567	1.870775	0.614123	0.543884	0.589343	0.586953	0.53253	0.467559	0.818514	0.448612	0.54711	0.885055	1.03458	0.89679	0.574201	0.481465	0.443807
9330136K24Rik	9330136K24Rik	0.08134	0.032602	0.024432	0.041302	0.086952	0.033048	0.065006	0.008787	0.046616	0.065956	0.042488	0.083635	0.03686	0.056012	0.059943	0.009612	0.102979	0.177435
9330151L19Rik	9330151L19Rik	0.169176	0.223434	0.248852	0.060317	0.133723	0.106982	0.064884	0.110958	0.128468	0.117243	0.103443	0.109084	0.173754	0.145394	0.156117	0.065237	0.059934	0.087316
9330158H04Rik	9330158H04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9330159F19Rik	9330159F19Rik	0.158247	0.130056	0.146198	0.098006	0.102525	0.054553	0.049821	0.058017	0.065407	0.104339	0.078903	0.180242	0.030423	0.026968	0.012369	0.031732	0.097744	0.016272
9330159M07Rik	9330159M07Rik	0.279223	0.126545	0.141047	0.185251	0.22181	0.147042	0.231413	0.16438	0.257027	0.127098	0.245729	0.148695	0.155637	0.241172	0.231282	0.197093	0.193715	0.122718
9330162012Rik	9330162012Rik	0.121312	0.019861	0.133627	0.094354	0.090807	0.080531	0.033944	0.080292	0.034078	0.080386	0.019413	0.040883	0.117704	0.150959	0.091271	0.070159	0.094101	0.036031
