Gene_id	Empty_ASV_2h_1	Empty_ASV_2h_2	Empty_ASV_2h_3	Empty_ASV_4h_1	Empty_ASV_4h_2	Empty_ASV_4h_3	Empty_DMSO_2h_1	Empty_DMSO_2h_2	Empty_DMSO_2h_3	Empty_DMSO_4h_1	Empty_DMSO_4h_2	Empty_DMSO_4h_3	Ascl1_ASV_2h_1	Ascl1_ASV_2h_2	Ascl1_ASV_2h_3	Ascl1_ASV_4h_1	Ascl1_ASV_4h_2	Ascl1_ASV_4h_3	Ascl1_DMSO_2h_1	Ascl1_DMSO_2h_2	Ascl1_DMSO_2h_3	Ascl1_DMSO_4h_1	Ascl1_DMSO_4h_2	Ascl1_DMSO_4h_3
Rps2-ps12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps2-ps13	20	2	32	119	117	0	0	9	0	5	18	0	25	13	0	39	18	17	84	55	21	13	14	8
Rps2-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps2-ps4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps2-ps5	2	0	3	4	1	0	0	0	0	0	4	0	0	0	0	1	0	0	1	3	2	2	0	1
Rps2-ps9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0
Rps20	1202	156	1146	4034	3628	0	0	723	3	172	989	0	174	559	0	2919	185	267	2209	2428	315	167	229	312
Rps21	600	26	496	1800	1348	5	0	68	4	19	160	0	191	230	0	646	175	253	1364	599	188	60	84	83
Rps23	10	0	16	51	37	0	0	1	0	5	9	0	7	1	0	29	4	8	26	13	8	4	4	2
Rps23-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps23rg1	18	0	18	90	67	0	0	9	0	0	21	0	17	7	0	55	4	13	68	63	16	3	9	9
Rps24	588	16	233	681	840	7	0	72	0	77	86	0	95	71	0	475	88	128	267	555	112	120	140	107
Rps24-ps2	12	0	2	1	4	0	0	0	0	0	1	0	5	1	0	2	0	0	0	3	2	3	2	5
Rps24-ps3	162	0	38	110	174	0	0	13	0	12	12	0	17	6	0	86	15	26	30	107	15	12	26	36
Rps25	194	3	115	248	336	0	0	18	3	5	76	0	22	37	0	190	11	18	100	282	37	10	21	36
Rps25-ps1	98	0	46	96	113	0	0	13	0	7	27	0	3	18	0	42	16	15	36	58	11	10	11	12
Rps26	984	13	612	1719	1840	1	0	343	2	67	505	0	163	247	1	1186	134	201	673	1209	224	106	152	233
Rps27	10	0	8	13	10	0	0	1	0	0	3	0	6	2	0	9	3	1	7	5	2	0	0	0
Rps27-ps1	8	0	0	2	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	3	1	0	3
Rps27a	16	9	21	73	45	0	0	5	0	0	6	0	2	7	0	32	9	10	42	24	6	2	2	4
Rps27a-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps27a-ps2	6	0	1	4	4	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0
Rps27a-ps3	310	10	273	1017	731	0	0	93	0	9	75	0	186	111	0	527	205	248	992	455	214	349	122	108
Rps27l	550	7	288	701	724	0	0	64	2	27	140	0	52	99	0	521	61	78	347	351	74	30	55	72
Rps27rt	704	253	840	6363	3411	8	0	245	7	19	424	0	347	568	1	2173	287	401	4188	1540	401	148	201	179
Rps28	18	0	10	34	35	0	0	4	0	0	6	0	1	4	0	14	4	6	6	19	3	1	6	3
Rps29	12	0	2	15	6	0	0	1	0	0	0	0	4	1	0	8	2	1	2	11	3	0	1	3
Rps29-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps3	698	15	598	1431	1163	0	0	373	1	187	419	0	103	179	2	1062	135	165	806	992	193	92	114	130
Rps3a1	0	0	1	4	2	0	0	1	0	0	3	0	1	0	0	0	0	0	2	2	0	0	0	0
Rps3a3	104	0	27	104	142	0	0	18	0	7	28	0	18	10	0	77	7	16	17	88	10	6	16	17
Rps4l	704	2	533	1069	1414	0	1	193	0	68	425	0	80	182	0	922	101	203	376	960	147	55	139	244
Rps4x	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	1
Rps4x-ps	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps5	2156	498	2289	13927	8229	64	0	1094	13	101	1591	1	996	1589	2	5256	690	993	11106	4605	1146	455	533	567
Rps6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps6-ps1	32	0	25	56	83	0	0	3	0	0	16	0	3	2	0	36	2	3	32	41	4	0	7	10
Rps6-ps2	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1
Rps6ka1	62	0	33	155	111	0	0	24	1	8	59	0	5	36	0	107	7	25	43	119	14	3	12	12
Rps6ka2	0	0	0	13	6	0	0	0	0	0	2	0	2	0	1	9	0	0	1	1	0	0	1	0
Rps6ka3	6	0	8	55	27	0	0	1	0	0	1	0	3	5	0	7	1	4	11	14	6	1	2	7
Rps6ka5	4	0	7	17	10	0	0	1	0	0	5	0	5	1	0	10	3	5	13	5	1	2	3	5
Rps6ka6	28	0	26	86	74	0	0	18	0	4	24	0	9	18	0	70	7	17	34	76	7	5	16	16
Rps6kb1	38	7	36	366	213	0	0	14	0	5	28	0	45	29	0	137	24	33	187	121	33	17	33	29
Rps6kb2	6	0	1	11	4	0	0	0	0	0	1	0	0	0	0	9	0	0	3	9	0	1	0	0
Rps6kc1	16	0	11	60	32	0	0	8	0	2	17	0	8	5	0	23	4	3	21	25	9	6	5	3
Rps6kl1	6	0	8	16	15	0	0	7	0	0	11	0	2	2	0	19	0	2	18	17	1	3	3	6
Rps7	16	0	13	46	36	0	0	7	0	1	9	0	2	9	0	16	2	1	34	20	2	2	2	2
Rps7-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps8	338	59	380	2116	1362	4	0	220	8	29	294	0	162	243	4	827	106	172	1405	870	125	150	81	91
Rps8-ps3	2	0	0	1	2	0	0	0	0	0	1	0	3	0	0	3	0	0	0	1	0	0	0	0
Rps8-ps5	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	2	0	2
Rps9	400	5	269	755	742	3	0	77	0	28	111	0	68	98	1	378	69	119	334	503	102	56	63	106
Rpsa	172	13	183	617	458	1	0	93	1	21	160	0	32	95	0	382	37	35	340	359	46	15	32	54
Rpsa-ps1	20	0	7	31	22	0	0	6	0	0	15	0	5	3	0	18	2	2	7	16	8	2	1	6
Rpsa-ps3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpsa-ps5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpsa-ps9	2	0	0	2	2	0	0	0	0	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0
Rptn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rptor	12	0	17	64	61	0	0	11	0	1	18	0	13	9	0	50	1	7	54	29	4	12	5	3
Rpusd1	20	0	23	125	69	0	0	35	0	4	27	0	4	13	0	33	1	5	45	54	8	3	4	10
Rpusd2	70	0	63	358	236	0	0	39	2	0	55	0	24	39	0	184	16	18	212	223	33	22	23	34
Rpusd3	2	0	4	8	19	0	0	2	0	0	6	0	4	1	0	4	0	3	0	12	1	2	1	2
Rpusd4	94	0	26	102	93	0	0	5	0	4	8	0	25	10	0	80	6	24	35	61	25	4	18	24
Rrad	2	0	0	0	2	0	0	1	0	0	5	0	0	0	0	1	0	2	2	4	1	0	0	1
Rraga	330	4	177	725	808	0	0	72	4	12	111	0	118	53	0	481	69	116	169	398	119	26	89	89
Rragb	0	0	0	2	3	0	0	0	0	0	0	0	3	1	0	4	0	0	1	0	0	0	0	0
Rragc	142	0	87	295	269	0	0	24	0	4	68	0	77	48	0	216	37	53	94	193	60	18	37	77
Rragd	22	0	18	21	23	0	0	11	0	4	12	0	17	3	0	17	1	4	9	23	6	4	10	10
Rras	8	0	0	4	5	0	0	0	0	0	3	0	2	0	0	1	0	1	2	4	1	3	4	0
Rras2	54	1	44	162	129	0	0	32	0	6	66	0	23	31	0	87	9	13	43	103	19	11	23	19
Rrbp1	32	0	20	236	130	0	0	18	0	3	60	0	8	13	0	113	4	8	65	96	11	9	22	22
Rreb1	28	0	30	157	96	0	0	16	0	0	36	0	9	18	0	52	8	9	60	77	12	5	14	21
Rrh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Rrm1	124	0	96	325	284	0	0	21	0	2	52	0	36	37	0	254	29	45	105	182	55	23	31	56
Rrm2	550	13	457	1725	1364	0	0	190	2	47	343	0	172	236	0	875	131	170	608	1151	231	93	161	236
Rrm2b	2	0	4	5	6	0	0	0	1	0	0	0	0	1	0	5	0	2	5	7	1	0	1	4
Rrn3	218	15	164	976	656	0	0	124	3	31	214	0	80	100	0	521	32	81	415	557	108	64	88	112
Rrnad1	14	0	12	30	31	0	0	1	0	0	14	0	7	4	0	12	6	7	15	22	4	3	5	1
Rrp1	14	0	9	118	83	0	0	19	0	9	27	0	4	9	0	50	0	11	53	56	9	8	5	12
Rrp12	6	22	12	143	79	0	0	26	0	0	31	0	13	15	0	71	0	5	49	77	13	6	2	9
Rrp15	116	9	88	249	177	0	0	52	1	8	89	0	24	48	0	189	28	35	103	149	25	20	27	35
Rrp1b	188	0	116	639	498	3	0	93	1	5	107	0	67	65	0	278	18	44	236	303	86	45	59	66
Rrp36	16	0	12	106	73	1	0	21	0	10	22	0	10	10	0	42	2	15	33	33	8	12	6	1
Rrp7a	4	0	6	30	19	0	0	7	0	0	2	0	3	3	0	13	0	0	9	6	3	0	2	2
Rrp8	70	0	43	168	132	0	0	53	0	3	48	0	21	21	0	105	12	21	105	121	23	21	16	18
Rrp9	50	0	45	220	116	0	0	17	0	1	29	0	14	30	0	118	20	26	107	94	21	11	25	33
Rrs1	686	8	493	2511	1922	0	0	208	6	31	494	0	324	313	0	1517	186	288	871	1362	338	164	234	370
Rs1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Rsad1	18	1	13	86	53	0	0	4	0	1	12	0	9	12	0	47	2	11	22	50	8	3	9	12
Rsad2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0
Rsbn1	34	0	19	126	106	0	0	4	0	0	17	0	15	7	0	78	17	35	23	72	27	8	20	29
Rsbn1l	64	0	41	220	181	0	0	21	1	9	37	0	21	26	0	112	9	31	77	138	13	23	22	25
Rsf1	126	1	90	389	333	0	0	45	0	2	67	0	69	50	0	198	33	69	221	152	64	34	55	54
Rskr	8	0	0	2	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Rsl1	20	0	8	47	17	0	0	6	0	0	9	0	4	6	0	23	0	1	22	19	10	2	1	4
Rsl1d1	726	0	315	671	819	1	0	40	3	42	143	0	94	112	1	552	78	129	207	561	98	44	85	140
Rsl24d1	198	0	105	318	414	0	0	15	2	2	44	0	57	32	0	241	31	63	109	267	72	49	64	106
Rslcan18	2	0	7	9	13	0	0	0	0	0	4	0	1	2	0	13	2	1	9	9	0	1	1	0
Rsph1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0
Rsph10b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Rsph14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Rsph3a	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Rsph3b	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Rsph4a	0	0	0	5	5	0	0	2	0	0	0	0	0	1	0	1	1	0	4	2	2	0	1	2
Rsph6a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Rsph9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Rspo1	4	0	0	5	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	1
Rspo2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Rspo3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rspo4	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Rspry1	50	0	28	138	114	0	0	18	0	1	31	0	18	16	0	72	7	10	61	71	24	14	23	21
Rsrc1	16	5	8	121	51	0	0	6	0	0	11	0	9	9	0	43	7	5	51	36	12	3	8	6
Rsrc2	168	2	140	573	507	0	0	102	1	7	110	0	113	62	0	389	34	62	270	271	70	49	66	80
Rsrp1	244	1	106	440	400	0	0	47	0	9	51	1	83	38	0	321	54	81	161	194	65	38	39	83
Rsu1	32	0	10	48	45	0	0	8	0	0	2	0	7	1	0	28	8	13	16	35	6	5	10	11
Rtbdn	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Rtca	32	0	36	117	100	0	0	13	0	2	14	0	10	17	0	48	8	11	73	44	15	7	11	13
Rtcb	70	1	57	223	180	0	0	41	1	9	51	0	24	27	0	156	11	16	111	157	41	7	20	32
Rtel1	8	0	17	64	65	0	0	10	0	0	14	0	0	8	0	38	1	2	14	38	8	1	7	17
Rtf1	64	1	41	182	130	0	0	10	0	0	40	0	17	20	0	65	14	25	61	87	22	19	29	20
Rtf2	40	15	34	221	168	0	0	35	2	11	50	0	7	24	0	98	5	19	117	102	21	6	13	19
Rtkn	10	0	2	2	4	0	0	2	0	10	2	0	3	1	0	13	0	0	0	7	0	0	2	1
Rtkn2	4	0	3	12	21	1	0	4	0	0	9	0	3	3	0	15	4	4	11	7	6	4	0	5
Rtl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rtl10	0	0	1	6	0	0	0	0	0	0	1	0	0	2	0	1	0	1	2	2	0	3	0	1
Rtl3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rtl4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rtl5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Rtl6	16	0	18	96	64	0	0	13	0	4	28	0	6	11	0	34	1	2	49	40	16	10	8	17
Rtl8a	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rtl8b	12	0	11	63	32	0	0	7	0	0	26	0	0	4	0	48	1	1	6	35	0	2	6	5
Rtl8c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rtn1	10	1	6	81	45	0	0	4	0	0	8	0	5	7	0	28	4	3	64	37	10	9	9	4
Rtn2	4	0	5	6	20	0	0	5	0	0	8	0	4	6	0	12	1	2	16	13	3	2	1	1
Rtn3	94	0	35	286	237	1	0	27	0	2	62	0	19	27	0	133	7	21	67	128	18	3	25	33
Rtn4	218	4	165	715	550	0	0	58	0	9	118	0	84	79	0	274	60	89	358	296	83	43	59	94
Rtn4ip1	6	0	4	26	19	0	0	5	0	0	7	0	5	2	0	14	1	5	9	20	2	1	1	3
Rtn4r	12	0	2	16	8	0	0	0	0	0	2	0	0	1	0	4	1	1	5	5	0	1	1	4
Rtn4rl1	0	0	1	8	1	0	0	0	0	0	3	0	1	0	0	7	0	2	1	1	1	0	0	0
Rtn4rl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rtp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rtp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rtp3	2	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0
Rtp4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	0	0
Rtraf	164	1	125	304	243	0	0	23	2	8	42	0	27	64	0	164	25	55	164	177	55	38	27	45
Rttn	12	1	14	143	74	0	0	7	0	0	12	0	12	11	0	53	6	13	19	39	4	2	7	10
Rubcn	18	0	12	50	35	0	0	9	0	0	13	0	4	9	0	29	2	7	36	27	9	3	8	4
Rubcnl	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Rufy1	6	1	3	12	12	0	0	0	0	2	6	0	1	3	0	12	0	0	2	13	2	1	3	2
Rufy2	26	0	15	142	92	0	0	8	0	3	9	0	7	10	0	45	3	8	37	41	10	5	14	20
Rufy3	36	0	26	151	136	0	0	14	0	0	21	0	27	9	0	84	18	16	52	59	24	8	8	9
Rufy4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0
Rundc1	30	0	12	126	78	0	0	15	0	0	24	0	10	20	0	55	7	10	31	38	14	10	7	11
Rundc3a	6	0	2	5	4	0	0	2	0	0	1	0	2	2	0	15	0	1	4	5	0	0	0	0
Rundc3b	0	0	1	5	4	0	0	0	0	0	1	0	0	3	0	3	0	0	0	7	1	0	0	0
Runx1	0	0	2	13	14	0	0	1	0	0	0	0	0	3	0	14	0	4	7	6	4	0	2	2
Runx1t1	26	0	9	48	40	0	0	8	0	3	12	0	9	11	0	32	2	7	24	54	10	3	5	11
Runx2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Runx2os1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Runx2os2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Runx2os3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Runx3	16	0	1	35	23	0	0	6	0	0	8	0	5	7	0	40	3	2	15	30	7	2	5	9
Rusc1	2	0	4	21	29	0	0	11	0	0	8	0	0	7	0	16	2	2	30	21	3	3	4	2
Rusc2	92	0	54	192	129	0	0	9	0	6	24	0	39	18	0	163	17	47	56	159	31	16	40	59
Rusf1	4	4	9	12	4	0	0	4	0	0	3	0	2	5	0	10	1	0	12	10	2	5	1	5
Ruvbl1	18	0	9	56	63	0	0	11	0	0	23	0	8	5	0	37	3	3	8	43	4	2	8	13
Ruvbl2	42	1	31	65	70	1	0	13	0	13	17	0	4	8	0	56	5	4	24	91	9	5	15	9
Rwdd1	4	0	1	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0
Rwdd2a	16	0	13	32	30	0	0	2	0	3	8	0	9	6	0	17	3	4	18	33	8	5	2	4
Rwdd2b	10	0	9	26	24	0	0	5	0	0	9	0	2	2	0	27	2	1	13	17	1	3	2	1
Rwdd3	2	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	1	3	1	0	3	0	0	0
Rwdd4a	114	5	86	307	247	0	0	22	0	2	56	0	19	40	0	129	14	31	118	110	32	14	19	43
Rxfp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rxfp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Rxfp3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
Rxra	0	0	5	24	15	0	0	6	0	0	5	0	1	5	0	17	1	0	18	19	0	1	1	1
Rxrb	24	0	37	130	86	1	0	33	0	6	40	0	5	10	0	61	11	8	67	67	7	3	7	4
Rxrg	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	1	0	0
Rxylt1	24	0	17	67	55	0	0	6	1	0	11	0	14	5	0	31	8	11	20	20	10	4	11	15
Rybp	18	0	13	9	23	0	0	0	0	0	2	0	4	1	0	7	6	5	9	8	4	1	4	5
Rybp-ps	4	0	2	5	7	0	0	2	0	0	2	0	7	0	0	8	2	2	1	9	6	1	2	0
Ryk	132	0	71	374	281	0	0	10	0	8	30	0	52	23	0	165	26	56	88	164	55	23	27	57
Ryk-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ryr1	0	0	0	0	5	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2	0	1	0	2
Ryr2	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	1	0	0	0
Ryr3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
S100a1	2	0	0	7	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
S100a10	62	0	23	48	41	0	0	7	0	2	15	0	13	10	0	30	5	5	31	33	8	4	9	6
S100a11	82	0	54	269	208	0	0	4	0	1	41	0	21	31	0	88	13	31	59	147	21	12	9	25
S100a11-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S100a13	0	0	2	5	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	4	0	0	1	1
S100a14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0
S100a16	10	0	2	28	16	0	0	1	0	0	1	0	5	4	0	26	1	8	20	13	4	1	2	4
S100a2	4	0	2	5	8	0	0	2	0	0	5	0	0	0	0	10	4	3	8	8	2	1	1	3
S100a3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
S100a4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S100a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S100a6	92	44	109	393	286	0	0	31	0	3	58	0	20	60	0	155	23	32	189	172	40	26	19	20
S100a7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S100a7l2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S100a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S100a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S100b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S100g	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
S100pbp	58	0	29	104	113	0	0	10	1	2	67	0	10	14	0	96	3	12	22	82	12	5	15	21
S100z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
S1pr1	4	0	0	3	5	0	0	0	0	0	1	0	2	1	0	1	1	2	1	3	3	0	1	1
S1pr2	128	2	88	628	388	0	0	42	1	6	121	0	75	77	0	335	21	51	184	311	58	39	38	53
S1pr3	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
S1pr4	0	0	2	20	12	0	0	3	0	0	1	0	0	2	0	6	0	1	2	13	3	1	3	0
S1pr5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Saa1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saa2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saa3	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	2	0	1	0	1	0	0	0	5
Saa4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saal1	4	1	10	101	112	0	0	12	0	3	21	0	5	7	0	54	2	3	25	36	4	3	11	7
Sac3d1	166	26	177	916	645	0	0	114	0	18	176	0	52	103	0	368	28	40	352	494	66	41	67	76
Sacm1l	36	0	23	126	81	0	0	3	0	0	19	0	11	18	0	79	9	8	119	55	21	9	15	11
Sacs	34	0	6	59	35	0	0	5	0	5	8	0	13	9	0	25	8	8	37	31	9	5	6	12
Sae1	452	12	388	3515	2359	1	0	238	3	31	526	0	223	233	0	1090	124	241	2101	1164	256	167	146	135
Safb	52	0	43	232	155	0	0	26	1	4	49	0	45	30	0	91	13	41	160	95	25	18	30	19
Safb2	24	0	26	141	110	1	0	23	0	1	53	0	20	21	0	88	9	8	51	76	24	4	13	13
Sag	6	0	8	11	16	0	0	0	0	1	3	0	1	2	0	7	2	4	9	9	3	2	1	1
Sall1	420	10	260	833	681	1	0	104	1	13	232	0	187	200	1	669	96	166	530	727	176	97	120	189
Sall2	10	0	8	26	7	0	0	8	0	0	5	0	3	6	0	14	2	10	37	14	7	1	5	12
Sall3	40	0	28	126	62	0	0	29	0	0	44	0	35	27	0	227	35	58	70	46	21	14	12	26
Sall4	1006	55	855	6058	3549	1	0	717	10	118	1282	1	446	656	24	2443	216	344	2519	3139	578	608	490	649
Samd1	62	0	38	158	106	0	0	12	1	3	16	0	24	19	0	97	22	43	48	72	23	9	13	24
Samd10	12	0	2	33	16	0	0	1	0	1	1	0	3	1	0	11	8	2	4	26	7	1	6	4
Samd11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Samd12	2	0	3	6	12	0	0	0	0	0	4	0	1	1	0	4	1	1	0	4	0	0	0	1
Samd13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
Samd14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
Samd15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Samd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samd4	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Samd4b	58	0	42	187	159	7	0	22	0	7	32	0	19	10	0	132	21	30	76	129	26	27	39	33
Samd5	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1
Samd7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samd8	56	0	21	261	134	0	0	16	1	3	35	0	33	12	0	102	17	38	102	109	22	15	28	29
Samd9l	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1	0	1	0
Samhd1	24	0	26	248	117	1	0	9	0	0	33	0	34	33	0	75	21	31	106	62	25	11	14	19
Samm50	64	0	25	190	133	0	0	30	0	6	30	0	21	18	0	112	10	9	89	132	17	10	18	18
Samsn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samt1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samt1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samt1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samt1d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
